store_id,first_name,last_name,active,email,address,city,country
2,BARBARA,JONES,1,BARBARA.JONES@sakilacustomer.org,"1566 Inegl Manor",Myingyan,Myanmar
2,TIFFANY,JORDAN,1,TIFFANY.JORDAN@sakilacustomer.org,"804 Elista Drive",Enshi,China
2,JOSEPH,JOY,1,JOSEPH.JOY@sakilacustomer.org,"1354 Siegen Street","Angra dos Reis",Brazil
2,ELSIE,KELLEY,1,ELSIE.KELLEY@sakilacustomer.org,"955 Bamenda Way",Ikerre,Nigeria
2,RHONDA,KENNEDY,1,RHONDA.KENNEDY@sakilacustomer.org,"1749 Daxian Place",Apeldoorn,Netherlands
2,LILLIE,KIM,1,LILLIE.KIM@sakilacustomer.org,"1736 Cavite Place",Idfu,Egypt
2,LESTER,KRAUS,1,LESTER.KRAUS@sakilacustomer.org,"1013 Tabuk Boulevard",Kanchrapara,India
2,HERBERT,KRUGER,1,HERBERT.KRUGER@sakilacustomer.org,"1823 Hoshiarpur Lane",Syktyvkar,"Russian Federation"
2,MISTY,LAMBERT,1,MISTY.LAMBERT@sakilacustomer.org,"1192 Tongliao Street",Sharja,"United Arab Emirates"
2,HEIDI,LARSON,0,HEIDI.LARSON@sakilacustomer.org,"1103 Bilbays Parkway",Xiangfan,China
2,DARYL,LARUE,1,DARYL.LARUE@sakilacustomer.org,"1208 Tama Loop",Mosul,Iraq
2,JEANNE,LAWSON,1,JEANNE.LAWSON@sakilacustomer.org,"387 Mwene-Ditu Drive",Ashgabat,Turkmenistan
2,LAWRENCE,LAWTON,1,LAWRENCE.LAWTON@sakilacustomer.org,"114 Jalib al-Shuyukh Manor",Yaound,Cameroon
2,KIMBERLY,LEE,1,KIMBERLY.LEE@sakilacustomer.org,"96 Tafuna Way",Crdoba,Argentina
2,SARAH,LEWIS,1,SARAH.LEWIS@sakilacustomer.org,"1780 Hino Boulevard",Liepaja,Latvia
2,MAUREEN,LITTLE,1,MAUREEN.LITTLE@sakilacustomer.org,"201 Effon-Alaiye Way",Asuncin,Paraguay
2,JACQUELINE,LONG,1,JACQUELINE.LONG@sakilacustomer.org,"870 Ashqelon Loop",Songkhla,Thailand
2,PRISCILLA,LOWE,1,PRISCILLA.LOWE@sakilacustomer.org,"144 South Hill Loop",Salamanca,Mexico
2,WILLARD,LUMPKIN,1,WILLARD.LUMPKIN@sakilacustomer.org,"1819 Alessandria Loop",Carmen,Mexico
2,STEVE,MACKENZIE,1,STEVE.MACKENZIE@sakilacustomer.org,"154 Oshawa Manor",Probolinggo,Indonesia
2,RALPH,MADRIGAL,1,RALPH.MADRIGAL@sakilacustomer.org,"1009 Zanzibar Lane",Arecibo,"Puerto Rico"
2,MATTHEW,MAHAN,1,MATTHEW.MAHAN@sakilacustomer.org,"479 San Felipe del Progreso Avenue",Cuautla,Mexico
2,DONALD,MAHON,1,DONALD.MAHON@sakilacustomer.org,"1774 Yaound Place",Ezhou,China
2,CLIFTON,MALCOLM,1,CLIFTON.MALCOLM@sakilacustomer.org,"1489 Kakamigahara Lane",Tanshui,Taiwan
2,WILLIE,MARKHAM,1,WILLIE.MARKHAM@sakilacustomer.org,"1623 Kingstown Drive","Almirante Brown",Argentina
2,SAMUEL,MARLOW,1,SAMUEL.MARLOW@sakilacustomer.org,"604 Bern Place",Ranchi,India
2,SANDRA,MARTIN,0,SANDRA.MARTIN@sakilacustomer.org,"360 Toulouse Parkway",Southend-on-Sea,"United Kingdom"
2,JUANITA,MASON,1,JUANITA.MASON@sakilacustomer.org,"943 Johannesburg Avenue",Pune,India
2,ERICA,MATTHEWS,0,ERICA.MATTHEWS@sakilacustomer.org,"1294 Firozabad Drive",Pingxiang,China
2,RICK,MATTOX,1,RICK.MATTOX@sakilacustomer.org,"775 ostka Drive","Mit Ghamr",Egypt
2,ALFREDO,MCADAMS,1,ALFREDO.MCADAMS@sakilacustomer.org,"1407 Surakarta Manor",Serpuhov,"Russian Federation"
2,RENE,MCALISTER,1,RENE.MCALISTER@sakilacustomer.org,"1895 Zhezqazghan Drive","Garden Grove","United States"
2,MORRIS,MCCARTER,1,MORRIS.MCCARTER@sakilacustomer.org,"1568 Celaya Parkway",Fengshan,Taiwan
2,JESUS,MCCARTNEY,1,JESUS.MCCARTNEY@sakilacustomer.org,"259 Ipoh Drive",Guaruj,Brazil
2,BRAD,MCCURDY,1,BRAD.MCCURDY@sakilacustomer.org,"608 Birgunj Parkway",Chungho,Taiwan
2,RAYMOND,MCWHORTER,1,RAYMOND.MCWHORTER@sakilacustomer.org,"503 Sogamoso Loop",Sumqayit,Azerbaijan
2,DORA,MEDINA,1,DORA.MEDINA@sakilacustomer.org,"1760 Oshawa Manor",Tianjin,China
2,BECKY,MILES,1,BECKY.MILES@sakilacustomer.org,"1993 Tabuk Lane",Tambaram,India
2,SHANE,MILLARD,1,SHANE.MILLARD@sakilacustomer.org,"184 Mandaluyong Street","La Paz",Mexico
2,RODNEY,MOELLER,1,RODNEY.MOELLER@sakilacustomer.org,"1936 Lapu-Lapu Parkway","Deba Habe",Nigeria
2,MARGARET,MOORE,1,MARGARET.MOORE@sakilacustomer.org,"613 Korolev Drive",Masqat,Oman
2,ANITA,MORALES,1,ANITA.MORALES@sakilacustomer.org,"788 Atinsk Street",Hubli-Dharwad,India
2,EVELYN,MORGAN,1,EVELYN.MORGAN@sakilacustomer.org,"943 Tokat Street",Vaduz,Liechtenstein
2,CRAIG,MORRELL,1,CRAIG.MORRELL@sakilacustomer.org,"717 Changzhou Lane",Cavite,Philippines
2,JAIME,NETTLES,1,JAIME.NETTLES@sakilacustomer.org,"1746 Faaa Way",Hunuco,Peru
2,RANDALL,NEUMANN,1,RANDALL.NEUMANN@sakilacustomer.org,"1245 Ibirit Way","La Romana","Dominican Republic"
2,JUSTIN,NGO,1,JUSTIN.NGO@sakilacustomer.org,"519 Nyeri Manor","Santo Andr",Brazil
2,SUZANNE,NICHOLS,1,SUZANNE.NICHOLS@sakilacustomer.org,"456 Escobar Way",Jakarta,Indonesia
2,ELMER,NOE,1,ELMER.NOE@sakilacustomer.org,"1768 Udine Loop",Battambang,Cambodia
2,JULIO,NOLAND,1,JULIO.NOLAND@sakilacustomer.org,"182 Nukualofa Drive",Konotop,Ukraine
2,CODY,NOLEN,1,CODY.NOLEN@sakilacustomer.org,"1715 Okayama Street","So Bernardo do Campo",Brazil
2,LEONA,OBRIEN,1,LEONA.OBRIEN@sakilacustomer.org,"1308 Sumy Loop",Fuzhou,China
2,ISAAC,OGLESBY,1,ISAAC.OGLESBY@sakilacustomer.org,"186 Skikda Lane",Cuernavaca,Mexico
2,JORGE,OLIVARES,1,JORGE.OLIVARES@sakilacustomer.org,"1078 Stara Zagora Drive",Lhokseumawe,Indonesia
2,ELLA,OLIVER,1,ELLA.OLIVER@sakilacustomer.org,"751 Lima Loop",Aden,Yemen
2,SYLVIA,ORTIZ,1,SYLVIA.ORTIZ@sakilacustomer.org,"241 Mosul Lane","Dos Quebradas",Colombia
2,MARC,OUTLAW,1,MARC.OUTLAW@sakilacustomer.org,"1 Valle de Santiago Avenue",Brindisi,Italy
2,MEGAN,PALMER,1,MEGAN.PALMER@sakilacustomer.org,"1560 Jelets Boulevard",Laiwu,China
2,IRMA,PEARSON,1,IRMA.PEARSON@sakilacustomer.org,"127 Iwakuni Boulevard",Hagonoy,Philippines
2,CAROLYN,PEREZ,1,CAROLYN.PEREZ@sakilacustomer.org,"1632 Bislig Avenue","Pak Kret",Thailand
2,SARA,PERRY,1,SARA.PERRY@sakilacustomer.org,"125 Citt del Vaticano Boulevard",Atlixco,Mexico
2,WALTER,PERRYMAN,1,WALTER.PERRYMAN@sakilacustomer.org,"1909 Benguela Lane",Xinxiang,China
2,SUE,PETERS,1,SUE.PETERS@sakilacustomer.org,"817 Bradford Loop",Changzhou,China
2,BOB,PFEIFFER,1,BOB.PFEIFFER@sakilacustomer.org,"415 Pune Avenue",Xintai,China
2,SALLY,PIERCE,1,SALLY.PIERCE@sakilacustomer.org,"1540 Wroclaw Drive",Chandrapur,India
2,JEFFERY,PINSON,1,JEFFERY.PINSON@sakilacustomer.org,"966 Arecibo Loop",Dadu,Pakistan
2,HECTOR,POINDEXTER,1,HECTOR.POINDEXTER@sakilacustomer.org,"185 Mannheim Lane",Pjatigorsk,"Russian Federation"
2,ANNE,POWELL,1,ANNE.POWELL@sakilacustomer.org,"1557 Ktahya Boulevard",Bradford,"United Kingdom"
2,DARRELL,POWER,1,DARRELL.POWER@sakilacustomer.org,"1844 Usak Avenue",Halifax,Canada
2,KEN,PREWITT,1,KEN.PREWITT@sakilacustomer.org,"1342 Abha Boulevard",Bucuresti,Romania
2,IRENE,PRICE,1,IRENE.PRICE@sakilacustomer.org,"602 Paarl Street",Pavlodar,Kazakstan
2,ANDREW,PURDY,1,ANDREW.PURDY@sakilacustomer.org,"431 Szkesfehrvr Avenue",Baku,Azerbaijan
2,ROGER,QUINTANILLA,1,ROGER.QUINTANILLA@sakilacustomer.org,"381 Kabul Way",Hsichuh,Taiwan
2,CHRISTINA,RAMIREZ,1,CHRISTINA.RAMIREZ@sakilacustomer.org,"1124 Buenaventura Drive",al-Hawiya,"Saudi Arabia"
2,DORIS,REED,1,DORIS.REED@sakilacustomer.org,"1697 Kowloon and New Kowloon Loop",Balaiha,"Russian Federation"
2,CONSTANCE,REID,1,CONSTANCE.REID@sakilacustomer.org,"885 Yingkou Manor",Zaria,Nigeria
2,NEIL,RENNER,1,NEIL.RENNER@sakilacustomer.org,"1817 Livorno Way","Cam Ranh",Vietnam
2,ROSA,REYNOLDS,1,ROSA.REYNOLDS@sakilacustomer.org,"793 Cam Ranh Avenue",Lancaster,"United States"
2,EDGAR,RHOADS,1,EDGAR.RHOADS@sakilacustomer.org,"1269 Ipoh Avenue",Eskisehir,Turkey
2,WILMA,RICHARDS,1,WILMA.RICHARDS@sakilacustomer.org,"660 Jedda Boulevard",Bellevue,"United States"
2,RONNIE,RICKETTS,1,RONNIE.RICKETTS@sakilacustomer.org,"1889 Valparai Way",Ziguinchor,Senegal
2,BRITTANY,RILEY,1,BRITTANY.RILEY@sakilacustomer.org,"140 Chiayi Parkway",Sumy,Ukraine
2,MARK,RINEHART,1,MARK.RINEHART@sakilacustomer.org,"780 Kimberley Way",Tabuk,"Saudi Arabia"
2,KATHERINE,RIVERA,1,KATHERINE.RIVERA@sakilacustomer.org,"915 Ponce Place",Basel,Switzerland
2,CHRISTINE,ROBERTS,1,CHRISTINE.ROBERTS@sakilacustomer.org,"1447 Imus Way",Faaa,"French Polynesia"
2,JOANNE,ROBERTSON,1,JOANNE.ROBERTSON@sakilacustomer.org,"1337 Lincoln Parkway",Urawa,Japan
2,SHARON,ROBINSON,1,SHARON.ROBINSON@sakilacustomer.org,"1688 Okara Way",Mardan,Pakistan
2,MINNIE,ROMERO,1,MINNIE.ROMERO@sakilacustomer.org,"47 Syktyvkar Lane",Ciomas,Indonesia
2,DARLENE,ROSE,1,DARLENE.ROSE@sakilacustomer.org,"1386 Nakhon Sawan Boulevard",Pyongyang,"North Korea"
2,DAVID,ROYAL,1,DAVID.ROYAL@sakilacustomer.org,"827 Yuncheng Drive",Callao,Peru
2,ANNIE,RUSSELL,1,ANNIE.RUSSELL@sakilacustomer.org,"1599 Plock Drive",Tete,Mozambique
2,RYAN,SALISBURY,1,RYAN.SALISBURY@sakilacustomer.org,"1673 Tangail Drive",Daugavpils,Latvia
2,TAMMY,SANDERS,1,TAMMY.SANDERS@sakilacustomer.org,"1551 Rampur Lane",Changhwa,Taiwan
2,WILLIAM,SATTERFIELD,1,WILLIAM.SATTERFIELD@sakilacustomer.org,"687 Alessandria Parkway",Sanaa,Yemen
2,JESSE,SCHILLING,1,JESSE.SCHILLING@sakilacustomer.org,"514 Ife Way",Lubumbashi,"Congo, The Democratic Republic of the"
2,ANTHONY,SCHWAB,1,ANTHONY.SCHWAB@sakilacustomer.org,"1892 Nabereznyje Telny Lane",Tafuna,"American Samoa"
2,BRUCE,SCHWARZ,1,BRUCE.SCHWARZ@sakilacustomer.org,"1565 Tangail Manor",Okinawa,Japan
2,REBECCA,SCOTT,1,REBECCA.SCOTT@sakilacustomer.org,"61 Tama Street",Kurashiki,Japan
2,STANLEY,SCROGGINS,1,STANLEY.SCROGGINS@sakilacustomer.org,"1266 Laredo Parkway",Omiya,Japan
2,KARL,SEAL,1,KARL.SEAL@sakilacustomer.org,"1427 Tabuk Place","Cape Coral","United States"
2,AARON,SELBY,1,AARON.SELBY@sakilacustomer.org,"1519 Santiago de los Caballeros Loop",Mwene-Ditu,"Congo, The Democratic Republic of the"
2,LESLIE,SEWARD,1,LESLIE.SEWARD@sakilacustomer.org,"1152 al-Qatif Lane",Pontianak,Indonesia
2,RICKY,SHELBY,1,RICKY.SHELBY@sakilacustomer.org,"722 Bradford Lane",Junan,China
2,DIANNE,SHELTON,1,DIANNE.SHELTON@sakilacustomer.org,"600 Bradford Street",Tabriz,Iran
2,WARREN,SHERROD,1,WARREN.SHERROD@sakilacustomer.org,"1621 Tongliao Avenue",Usolje-Sibirskoje,"Russian Federation"
2,FRANCIS,SIKES,1,FRANCIS.SIKES@sakilacustomer.org,"355 Vitria de Santo Anto Way","San Juan Bautista Tuxtepec",Mexico
2,MAXINE,SILVA,1,MAXINE.SILVA@sakilacustomer.org,"1338 Zalantun Lane","Poos de Caldas",Brazil
2,TINA,SIMMONS,1,TINA.SIMMONS@sakilacustomer.org,"984 Effon-Alaiye Avenue",Goinia,Brazil
2,FRANCISCO,SKIDMORE,1,FRANCISCO.SKIDMORE@sakilacustomer.org,"614 Denizli Parkway","So Leopoldo",Brazil
2,GILBERT,SLEDGE,1,GILBERT.SLEDGE@sakilacustomer.org,"1515 Korla Way",York,"United Kingdom"
2,MARION,SNYDER,1,MARION.SNYDER@sakilacustomer.org,"1891 Rizhao Boulevard","Santa Brbara dOeste",Brazil
2,ROLAND,SOUTH,1,ROLAND.SOUTH@sakilacustomer.org,"1993 0 Loop",Yingkou,China
2,JEFFREY,SPEAR,1,JEFFREY.SPEAR@sakilacustomer.org,"1860 Taguig Loop",Ciparay,Indonesia
2,KYLE,SPURLOCK,1,KYLE.SPURLOCK@sakilacustomer.org,"1269 Botosani Manor",Shanwei,China
2,ALLISON,STANLEY,1,ALLISON.STANLEY@sakilacustomer.org,"754 Valencia Place","Phnom Penh",Cambodia
2,LORRAINE,STEPHENS,1,LORRAINE.STEPHENS@sakilacustomer.org,"154 Tallahassee Loop",Hami,China
2,ERNEST,STEPP,1,ERNEST.STEPP@sakilacustomer.org,"500 Lincoln Parkway",Huaian,China
2,ELAINE,STEVENS,1,ELAINE.STEVENS@sakilacustomer.org,"801 Hagonoy Drive",Smolensk,"Russian Federation"
2,IAN,STILL,1,IAN.STILL@sakilacustomer.org,"1894 Boa Vista Way",Garland,"United States"
2,SALVADOR,TEEL,1,SALVADOR.TEEL@sakilacustomer.org,"247 Jining Parkway",Banjul,Gambia
2,JENNIE,TERRY,1,JENNIE.TERRY@sakilacustomer.org,"682 Halisahar Place",Olomouc,"Czech Republic"
2,LARRY,THRASHER,1,LARRY.THRASHER@sakilacustomer.org,"663 Baha Blanca Parkway",Adana,Turkey
2,LONNIE,TIRADO,1,LONNIE.TIRADO@sakilacustomer.org,"1658 Cuman Loop","Pangkal Pinang",Indonesia
2,PAUL,TROUT,1,PAUL.TROUT@sakilacustomer.org,"746 Joliet Lane",Kursk,"Russian Federation"
2,FRANKLIN,TROUTMAN,1,FRANKLIN.TROUTMAN@sakilacustomer.org,"1778 Gijn Manor",Zaoyang,China
2,WAYNE,TRUONG,1,WAYNE.TRUONG@sakilacustomer.org,"1049 Matamoros Parkway",Gulbarga,India
2,DUANE,TUBBS,1,DUANE.TUBBS@sakilacustomer.org,"962 Tama Loop",Yangor,Nauru
2,JOHNNY,TURPIN,1,JOHNNY.TURPIN@sakilacustomer.org,"1152 Citrus Heights Manor",al-Qadarif,Sudan
2,ANDY,VANHORN,1,ANDY.VANHORN@sakilacustomer.org,"966 Asuncin Way","Huejutla de Reyes",Mexico
2,JULIAN,VEST,1,JULIAN.VEST@sakilacustomer.org,"923 Tangail Boulevard",Akishima,Japan
2,FRANK,WAGGONER,1,FRANK.WAGGONER@sakilacustomer.org,"1816 Bydgoszcz Loop",Jamalpur,Bangladesh
2,DOLORES,WAGNER,1,DOLORES.WAGNER@sakilacustomer.org,"316 Uruapan Street",Ipoh,Malaysia
2,HUGH,WALDROP,1,HUGH.WALDROP@sakilacustomer.org,"904 Clarksville Drive",Haining,China
2,JANICE,WARD,1,JANICE.WARD@sakilacustomer.org,"1150 Kimchon Manor",Malm,Sweden
2,RUBY,WASHINGTON,1,RUBY.WASHINGTON@sakilacustomer.org,"1952 Chatsworth Drive",Meixian,China
2,YVONNE,WATKINS,1,YVONNE.WATKINS@sakilacustomer.org,"1848 Salala Boulevard","Ocumare del Tuy",Venezuela
2,THERESA,WATSON,1,THERESA.WATSON@sakilacustomer.org,"89 Allappuzha (Alleppey) Manor",Taguig,Philippines
2,SHELLY,WATTS,1,SHELLY.WATTS@sakilacustomer.org,"32 Pudukkottai Lane",Dayton,"United States"
2,JAMIE,WAUGH,1,JAMIE.WAUGH@sakilacustomer.org,"958 Sagamihara Lane",Kuwana,Japan
2,YOLANDA,WEAVER,1,YOLANDA.WEAVER@sakilacustomer.org,"605 Rio Claro Parkway",Tabora,Tanzania
2,RONALD,WEINER,1,RONALD.WEINER@sakilacustomer.org,"1145 Vilnius Manor","San Felipe del Progreso",Mexico
2,EDNA,WEST,1,EDNA.WEST@sakilacustomer.org,"682 Junan Way",Klerksdorp,"South Africa"
2,MITCHELL,WESTMORELAND,1,MITCHELL.WESTMORELAND@sakilacustomer.org,"617 Klerksdorp Place","Nha Trang",Vietnam
2,FRED,WHEAT,1,FRED.WHEAT@sakilacustomer.org,"433 Florencia Street",Jurez,Mexico
2,BETTY,WHITE,1,BETTY.WHITE@sakilacustomer.org,"770 Bydgoszcz Avenue","Citrus Heights","United States"
2,ROY,WHITING,1,ROY.WHITING@sakilacustomer.org,"1658 Jastrzebie-Zdrj Loop",Nyeri,Kenya
2,JON,WILES,1,JON.WILES@sakilacustomer.org,"659 Gatineau Boulevard","El Alto",Bolivia
2,SUSAN,WILSON,1,SUSAN.WILSON@sakilacustomer.org,"478 Joliet Way",Hamilton,"New Zealand"
2,DARREN,WINDHAM,1,DARREN.WINDHAM@sakilacustomer.org,"379 Lublin Parkway",Livorno,Italy
2,TYLER,WREN,1,TYLER.WREN@sakilacustomer.org,"1060 Tandil Lane",Rizhao,China
2,BRENDA,WRIGHT,1,BRENDA.WRIGHT@sakilacustomer.org,"33 Gorontalo Way",Kamarhati,India
2,MARVIN,YEE,1,MARVIN.YEE@sakilacustomer.org,"126 Acua Parkway","Berhampore (Baharampur)",India
